name,address,postal
MAYFAIR MEDICAL CLINIC (YISHUN CHONG PANG),"103 YISHUN RING ROAD, #01-73, Singapore 760103",760103
MBS MHC HEALTHCARE CENTRE,MARINA BAY SANDS 10 BAYFRONT AVENUE BASEMENT 2 MARINA BAY SANDS Singapore 018956,018956
MC SURGICAL & LASER CLINIC,"ONZE @ TANJONG PAGAR 11 KEE SENG STREET, #01-02, ONZE @ TANJONG PAGAR Singapore 089218",089218
MCR CLINIC PTE LTD,"633 VEERASAMY ROAD, #01-118, Singapore 200633",200633
MD INTERNATIONAL MEDICAL CENTRE,"BOTANIC GARDENS VIEW 9 TAMAN SERASI, #01-11, BOTANIC GARDENS VIEW Singapore 257720",257720
ME CLINIC,"21A MOSQUE STREET, #02-01, Singapore 059501",059501
ME NOVENA SPECIALIST GROUP,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #08-36/37/38/39, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
ME NOVENA SPECIALIST GROUP PTE LTD,"CONNEXION 1 FARRER PARK STATION ROAD, #07-14, CONNEXION Singapore 217562",217562
MEDEN CLINIC & SURGERY,"59 LENGKOK BAHRU, #01-553, Singapore 150059",150059
MEDI CLINIC,"2 JALAN KUKOH, #01-149, Singapore 163002",163002
MEDI HEALTHCARE CLINIC (PUNGGOL),"218 SUMANG WALK, #01-02, Singapore 820218",820218
MEDIC SURGICAL & LASER CLINIC,"1 TANJONG PAGAR PLAZA, #01-28, Singapore 082001",082001
MEDICA CLINIC,"681 HOUGANG AVE 8, #01-837, Singapore 530681",530681
MEDICAL & GE CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #13-04, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
MEDICAL & HAEMATOLOGY CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #14-18, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
MEDICAL & ONCOLOGY CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #15-09, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
MEDICAL AESTHETICS,"681 HOUGANG AVE 8, #01-831, Singapore 530681",530681
MEDICAL AND DENTAL CENTRE @ COMMONWEALTH,"MULTI STOREY CAR PARK 88 TANGLIN HALT ROAD, #01-03, MULTI STOREY CAR PARK Singapore 141088",141088
MEDICAL ASSOCIATES CENTRE,"Novena Specialist Center 8 SINARAN DRIVE, #04-06, Novena Specialist Center Singapore 307470",307470
MEDICAL CENTRE ( STMICROELECTRONICS PTE LTD-TOA PAYOH),629 LORONG 4 TOA PAYOH Singapore 319521,319521
MEDICAL CENTRE (STMICROELECTRONICS PTE LTD-J9),28 ANG MO KIO INDUSTRIAL PARK 2 Singapore 569508,569508
MEDICAL CENTRE KEPPEL FELS LTD,50 GUL ROAD Singapore 629351,629351
MEDICAL CLINIC ONE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #17-02, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
MEDICAL COSDERM CLINIC,"NEX 23 SERANGOON CENTRAL, #04-50/51, NEX Singapore 556083",556083
MEDICAL ORAL & MAXILLOFACIAL SURGERY DENTAL SPECIALIST CENTRE,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #07-03, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
MEDICAL UNION CLINIC,"211 SERANGOON AVE 4, #01-04, Singapore 550211",550211
MEDICARE ASSOCIATES,"482 TAMPINES AVE 9 ST 43, #01-236, Singapore 520482",520482
MEDICARE ASSOCIATES & DENTAL SURGERY,"482 TAMPINES AVE 9 ST 43, #01-236, Singapore 520482",520482
MEDICARE ASSOCIATES CLINIC & SURGERY,"107 SERANGOON NORTH AVE 1, #01-679, Singapore 550107",550107
MEDICARE DENTAL SURGERY,"484 TAMPINES STREET 43, #01-224, Singapore 520484",520484
MEDICO CLINIC & SURGERY,"249 JURONG EAST STREET 24, #01-88, Singapore 600249",600249
MEDICUS CLINIC & SURGERY,"451 JURONG WEST ST 42, #01-186, Singapore 640451",640451
MEDIFAST MEDICAL CENTRE,"NOVENA MEDICAL CENTER, SQUARE 2 10 SINARAN DRIVE, #11-27/28/29, NOVENA MEDICAL CENTER, SQUARE 2 Singapore 307506",307506
MEDIHEALTH BISHAN CLINIC & SURGERY,"121 BISHAN ST 12, #01-95, Singapore 570121",570121
MEDILIFE CLINIC & SURGERY,"474 TAMPINES ST 43, #01-122, Singapore 520474",520474
MEDILINE WEI MIN CLINIC,14 KENSINGTON PARK ROAD Singapore 557265,557265
MEDINA MEDICAL CENTRE,"479 TAMPINES STREET 44, #01-231, Singapore 520479",520479
MEDIPLUS CLINIC & SURGERY,"305 UBI AVE 1, #01-177, Singapore 400305",400305
MEDIPOINT MEDICAL CENTRE (PONGGOL BRANCH),"401 HOUGANG AVE 10, #01-1170, Singapore 530401",530401
MEDIPOINT MEDICAL CENTRE (WOODLANDS BRANCH),"VISTA POINT 548 WOODLANDS DR 44, #02-24, VISTA POINT Singapore 730548",730548
MEDIVALE MEDICAL CLINIC,"YISHUN HEARTS 236 YISHUN RING ROAD, #01-1012, YISHUN HEARTS Singapore 760236",760236
MEDIVENE CLINIC & SURGERY,"330 ANCHORVALE STREET, #01-05, Singapore 540330",540330
MEDIVIEW CLINIC AND SURGERY,"150 Toa Payoh Lorong 1, #01-999, Singapore 310150",310150
MEDIWAY MEDICAL CENTRE,"PEACE CENTRE 1 SOPHIA ROAD, #04-21, PEACE CENTRE Singapore 228149",228149
MEDLIFE CLINIC & SURGERY,"684 HOUGANG AVENUE 8, #01-985, Singapore 530684",530684
MEDORA CLINIC & SURGERY,115 UPPER PAYA LEBAR ROAD Singapore 534833,534833
MEENARA CLINIC,"422 ANG MO KIO AVE 3, #01-2536, Singapore 560422",560422
MEI LING CLINIC,"158 MEI LING ST, #01-80, Singapore 140158",140158
MEI LING CLINIC (TOA PAYOH),"BIZ ONE HDB HUB 500 LOR 6 TOA PAYOH, #04-33, BIZ ONE HDB HUB Singapore 310500",310500
MEIPLUS DENTALCARE,"TANJONG PAGAR PLAZA 1 TANJONG PAGAR PLAZA, #02-24, TANJONG PAGAR PLAZA Singapore 082001",082001
MEL & PARTNERS DRS PTE LTD,"SHAW CENTRE 1 SCOTTS ROAD, #17-12, SHAW CENTRE Singapore 228208",228208
MELANIE SEAH BREAST SPECIALIST,"CONNEXION 1 FARRER PARK STATION ROAD, #12-07, CONNEXION Singapore 217562",217562
MELISSA TEO SURGERY,"MOUNT ELIZABETH NOVENA 38 IRRAWADDY ROAD, #08-40, MOUNT ELIZABETH NOVENA Singapore 329563",329563
MELVIN TAN CARDIOLOGY PRACTICE,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #06-40, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563
MENDIS AESTHETICS & SURGERY,"MANDARIN GALLERY 333A ORCHARD ROAD, #04-17, MANDARIN GALLERY Singapore 238897",238897
MENG DENTAL CLINIC,"731 YISHUN ST 72, #01-41, Singapore 760731",760731
MERIDIAN MEDICAL AND DENTAL CENTRE,"327 HOUGANG AVE 5, #01-162, Singapore 530327",530327
MERIDIAN MEDICAL CENTRE,"Depot Heights Shopping Centre 108 Depot Road, #01-10, Depot Heights Shopping Centre Singapore 100108",100108
METTA MEDICAL CENTRE PTE LTD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #11-15, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
MH PLASTIC SURGERY,"THE PARAGON 290 ORCHARD ROAD, #20-01, THE PARAGON Singapore 238859",238859
MHC FAMILY CLINIC (ANG MO KIO),"452 ANG MO KIO AVE 10, #01-1789, Singapore 560452",560452
MHC MEDICAL CENTRE (AMARA),"100 AM 100 TRAS STREET, #15-01/02/03, 100 AM Singapore 079027",079027
MHC MEDICAL CENTRE (NOVENA),"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #09-10, NOVENA MEDICAL CENTER Singapore 307506",307506
"MICHAEL HOE SURGERY GASTROINTESTINAL SURGERY, HEPATOBILIARY & PANCREATIC SURGERY, LAPAROSCOPIC SURGERY","Gleneagles Medical Centre 6 Napier Road, #10-04, Gleneagles Medical Centre Singapore 258499",258499
MICHELE LEE WOMEN & FERTILITY CLINIC PTE LTD,"MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D 820 THOMSON ROAD, #08-54, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D Singapore 574623",574623
"MICRON SEMICONDUCTOR ASIA PTE. LTD (FAB 10W, MEDICAL CLINIC)",1 WOODLANDS IND PARK D STREET 1 Singapore 738799,738799
MIHO DENTAL CLINIC,"176 BOON LAY DRIVE, #01-364, Singapore 640176",640176
MILLENNIUM DENTAL SURGEONS PTE LTD,"503 BISHAN ST 11, #01-446, Singapore 570503",570503
MILLENNIUM MEDICAL GROUP,"849 WOODLANDS ST 82, #01-215, Singapore 730849",730849
MIND CARE CLINIC,"CONNEXION 1 FARRER PARK STATION ROAD, #10-19, CONNEXION Singapore 217562",217562
MIND CARE THERAPY SUITES PTE LTD,"CONNEXION 1 FARRER PARK STATION ROAD, #10-15, CONNEXION Singapore 217562",217562
MINDS DEVELOPMENTAL DISABILITIES MEDICAL CLINIC,"KEMBANGAN-CHAI CHEE COMMUNITY HUB 11 JALAN UBI, BLK 3, #01-21, KEMBANGAN-CHAI CHEE COMMUNITY HUB Singapore 409074",409074
MINIMALLY INVASIVE ORTHOPAEDIC SURGERY,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #03-06/07, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
MINMED CLINIC (HAIG ROAD),30 HAIG RD Singapore 438737,438737
MINMED CLINIC (JURONG EAST),"JEM 50 JURONG GATEWAY ROAD, #04-17, JEM Singapore 608549",608549
MINMED CLINIC (PASIR RIS),"WHITE SANDS 1 PASIR RIS CENTRAL STREET 3, #05-08/09, WHITE SANDS Singapore 518457",518457
MINMED CLINIC (PUNGGOL),"WATERWAY POINT 83 PUNGGOL CENTRAL, #02-15, WATERWAY POINT Singapore 828761",828761
MINMED CLINIC (SENGKANG),"COMPASS ONE 1 SENGKANG SQUARE, #04-13, COMPASS ONE Singapore 545078",545078
MINMED CLINIC (YISHUN),"NORTHPOINT CITY 1 NORTHPOINT DRIVE, #02-153, NORTHPOINT CITY Singapore 768019",768019
MINMED HEALTH SCREENERS,"Paragon 290 Orchard Road, #16-04/09/10, Paragon Singapore 238859",238859
MINT MEDICAL CENTRE,"HARBOURFRONT TOWER ONE 1 HARBOURFRONT PLACE, #01-10, HARBOURFRONT TOWER ONE Singapore 098633",098633
MINT MEDICAL CENTRE (FUNAN),"FUNAN 107 NORTH BRIDGE ROAD, #04-13A, FUNAN Singapore 179105",179105
MISSION (BUKIT BATOK) MEDICAL CLINIC,"395A Bukit Batok West Ave 5, #03-02, Singapore 651395",651395
MISSION (HOUGANG) MEDICAL CLINIC,"356 HOUGANG AVE 7, #01-799, Singapore 530356",530356
MISSION CROSS FAMILY CLINIC,"348 YISHUN AVENUE 11, #01-03, Singapore 760348",760348
MISSION DENTAL SURGERY,"395A BUKIT BATOK WEST AVENUE 5, #03-02, Singapore 651395",651395
MISSION MEDICAL CLINIC,"780 UPPER SERANGOON ROAD, #01-01, Singapore 534649",534649
MIZU AESTHETIC CLINIC,"MARINA BAY LINK MALL 8A MARINA BOULEVARD, #B2-12, MARINA BAY LINK MALL Singapore 018984",018984
ML LIM WOMEN'S SPECIALIST CLINIC & SURGERY,"Mt Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #05-29, Mt Elizabeth Novena Specialist Centre Singapore 329563",329563
ML YEAP CLINIC FOR WOMEN,"THOMSON MEDICAL CENTRE 339 THOMSON ROAD, #05-02B, THOMSON MEDICAL CENTRE Singapore 307677",307677
ML'VE HEALTHCARE (NOVENA),"NOVENA SPECIALIST CENTER 8 SINARAN DRIVE, #07-10/11, NOVENA SPECIALIST CENTER Singapore 307470",307470
ML'VE UROCARE CENTER,"MOUNT ELIZABETH NOVENA SPECIALIST CENTER 38 IRRAWADDY ROAD, #08-41, MOUNT ELIZABETH NOVENA SPECIALIST CENTER Singapore 329563",329563
MMT AESTHETICS CLINIC,"ROYAL SQUARE AT NOVENA 101 IRRAWADDY ROAD, #16-01, ROYAL SQUARE AT NOVENA Singapore 329565",329565
MOBILEDOCTOR CLINIC,"CHINA SQUARE CENTRAL (CHINA COURT) 20 CROSS STREET, #02-11/12, CHINA SQUARE CENTRAL (CHINA COURT) Singapore 048422",048422
MODE MEDICAL CLINIC,"THE CENTREPOINT 176 ORCHARD ROAD, #03-31, THE CENTREPOINT Singapore 238843",238843
MODE MEDICAL CLINIC (HBF),"HARBOURFRONT CENTRE 1 MARITIME SQUARE, #02-65, HARBOURFRONT CENTRE Singapore 099253",099253
MODE MEDICAL CLINIC (JEM),"JEM 50 JURONG GATEWAY ROAD, #04-19, JEM Singapore 608549",608549
MOTOKO CLINIC FOR WOMEN,"PARAGON 290 ORCHARD ROAD, #11-13/14, PARAGON Singapore 238859",238859
MOUNT ALVERNIA OUTREACH DENTAL CLINIC,"AGAPE VILLAGE 7A LORONG 8 TOA PAYOH, #02-07, AGAPE VILLAGE Singapore 319264",319264
MOUNT ALVERNIA OUTREACH MEDICAL CLINIC,"20 LENGKOK BAHRU, #01-03, Singapore 159053",159053
MOUNT ELIZABETH CLINIC FOR WOMEN,"ROYAL SQUARE MEDICAL SUITES @ NOVENA 101 IRRAWADDY ROAD, #21-09, ROYAL SQUARE MEDICAL SUITES @ NOVENA Singapore 329565",329565
MOUNT ELIZABETH DENTAL SURGERY PTE LTD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #07-03, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
MOUNT ELIZABETH ORTHODONTIC CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #10-03, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
MOUNT ELIZABETH SKIN CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #12-05, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
MOW BLOOD & CANCER CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #09-06, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
MOYEM MEDICAL AESTHETICS,"GREAT WORLD CITY 1 KIM SENG PROMENADE, #03-119, GREAT WORLD CITY Singapore 237994",237994
MT A DENTAL CENTRE,"MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D 820 THOMSON ROAD, #08-51, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D Singapore 574623",574623
MTFA DIALYSIS CENTRE,21/21A NORRIS ROAD Singapore 208263,208263
MUHAMMADIYAH HEALTH AND DAY CARE CENTRE,"10 EUNOS CRESCENT, #01-2711, Singapore 400010",400010
MURATA ELECTRONICS (S) PTE LTD.,1 TUAS ROAD Singapore 638481,638481
MURATA ELECTRONICS SINGAPORE (PTE) LTD ( MEDICAL CLINIC ),200 YISHUN AVENUE 7 Singapore 768927,768927
MUTUAL HEALTHCARE MEDICAL CLINIC,"319B ANCHORVALE DR, #01-92, Singapore 542319",542319
"MWH HEART, STROKE & CANCER CENTRE","ROYAL SQUARE AT NOVENA 101 IRRAWADDY ROAD, #07-01, ROYAL SQUARE AT NOVENA Singapore 329565",329565
MWH MEDICAL SPECIALISTS CENTRE,"ROYAL SQUARE AT NOVENA 101 IRRAWADDY ROAD, #07-01, ROYAL SQUARE AT NOVENA Singapore 329565",329565
MY BRACES CLINIC,"CHIP BEE GARDENS 43 JALAN MERAH SAGA, #01-80, CHIP BEE GARDENS Singapore 278115",278115
MY CLINIC,"KAP 9 KING ALBERT PARK, #01-50, KAP Singapore 598332",598332
MY DENTAL TEAM,"Chip Bee Gardens 43 JALAN MERAH SAGA, #01-80, Chip Bee Gardens Singapore 278115",278115
MY DENTIST'S CLINIQUE,"204 BEDOK NORTH STREET 1, #01-427, Singapore 460204",460204
MY DOCTOR @ LAKESIDE,"LAKESIDE MRT STATION 201 BOON LAY WAY, #01-05, LAKESIDE MRT STATION Singapore 649845",649845
MY DOCTOR'S PLACE PTE LTD,"218 BEDOK NORTH STREET 1, #01-41, Singapore 460218",460218
MY ENT SPECIALIST,"CONNEXION 1 FARRER PARK STATION ROAD, #10-20, CONNEXION Singapore 217562",217562
MY EYE SPECIALIST & RETINA SURGEON,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #10-42, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563
MY FAMILY CLINIC (ANCHORVALE),"326A ANCHORVALE ROAD, #01-260, Singapore 541326",541326
MY FAMILY CLINIC (ANGSANA BREEZE @ YISHUN),"507 YISHUN AVENUE 4, #01-05, Singapore 760507",760507
MY FAMILY CLINIC (CHOA CHU KANG),"SUNSHINE PLACE 475 CHOA CHU KANG AVE 3, #02-01, SUNSHINE PLACE Singapore 680475",680475
MY FAMILY CLINIC (CLEMENTI 325) PTE LTD,"325 CLEMENTI AVE 5, #01-139, Singapore 120325",120325
MY FAMILY CLINIC (CLEMENTI),"CASA CLEMENTI 420A CLEMENTI AVENUE 1, #01-05, CASA CLEMENTI Singapore 121420",121420
MY FAMILY CLINIC (HOUGANG CENTRAL),"804 HOUGANG CENTRAL, #01-118, Singapore 530804",530804
MY FAMILY CLINIC (PIONEER),"Pioneer Mall 638 Jurong West St 61, #02-09, Pioneer Mall Singapore 640638",640638
MY FAMILY CLINIC (PUNGGOL CENTRAL),"301 PUNGGOL CENTRAL, #01-02, Singapore 820301",820301
MY FAMILY CLINIC (RIVERVALE),"Rivervale Mall 11 Rivervale Crescent, #02-11A, Rivervale Mall Singapore 545082",545082
MY FAMILY CLINIC (SEGAR),"485 SEGAR ROAD, #01-508, Singapore 670485",670485
MY FAMILY CLINIC (SENJA),"628 Senja Road, #01-04, Singapore 670628",670628
MY FAMILY CLINIC (ST GEORGE),2 ST. GEORGE'S ROAD Singapore 328023,328023
MY FAMILY CLINIC (TANGLIN HALT),"46-2 COMMONWEALTH DRIVE, #01-372, Singapore 140462",140462
MY FAMILY CLINIC (WOODLANDS GLEN),"573 WOODLANDS DRIVE 16, #01-09, Singapore 730573",730573
MY FAMILY CLINIC (WOODLANDS),"WOODLANDS MART 768 WOODLANDS AVE 6, #02-07, WOODLANDS MART Singapore 730768",730768
MY FAMILY CLINIC? (TOA PAYOH CENTRAL),"79D TOA PAYOH CENTRAL, #01-53, Singapore 314079",314079
MY FAMILY DENTAL SERANGOON,"253 SERANGOON CENTRAL DRIVE, #01-199, Singapore 550253",550253
MY GYNAE @ PASIR RIS WOMEN'S CLINIC,"ELIAS MALL 625 ELIAS ROAD, #02-316, ELIAS MALL Singapore 510625",510625
MY GYNAE WOMEN'S CLINIC,"Gleneagles Medical Centre 6 Napier Road, #05-17, Gleneagles Medical Centre Singapore 258499",258499
MY HEALTH PARTNERS MEDICAL CLINIC,25D Lorong Liput Singapore 277735,277735
MY LITTLE TEETH CHILDREN'S DENTAL CLINIC,"LUCKY PLAZA 304 ORCHARD ROAD, #05-52, LUCKY PLAZA Singapore 238863",238863
MY MEDICAL AESTHETICS,"BERNHARD SCHULTE HOUSE 108 MIDDLE ROAD, #03-03 & 04, BERNHARD SCHULTE HOUSE Singapore 188967",188967
MY ORTHOPAEDIC CLINIC,"GLENEAGLES MEDICAL CENTRE 6 NAPIER RD, #06-14, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499
MYAT SAYDANAR MEDICAL CENTER,"PENINSULA PLAZA 111 NORTH BRIDGE ROAD, #03-22, PENINSULA PLAZA Singapore 179098",179098
MYDENTAL @ TAMANJURONG,"TAMAN JURONG SHOPPING CENTRE 399 YUNG SHENG ROAD, #01-32, TAMAN JURONG SHOPPING CENTRE Singapore 610399",610399
MYDOCTOR@ADMIRALTY PTE LTD,"693 WOODLANDS AVENUE 6, #01-03, Singapore 730693",730693
MYDOCTOR@CANBERRA,"CANBERRA PLAZA 133 CANBERRA VIEW, #03-10/11, CANBERRA PLAZA Singapore 750133",750133
MYHEALTH MEDICAL CENTRE,"501 WEST COAST DRIVE, #01-256, Singapore 120501",120501
MYSMILE DENTAL BIDADARI,"115B ALKAFF CRESCENT, #01-10, Singapore 324115",324115
MYSMILE DENTAL CLINIC,"108 HOUGANG AVENUE 1, #01-1307, Singapore 530108",530108
N B THAM CLINIC PTE LTD,8 WHAMPOA DRIVE Singapore 327718,327718
N K CHIN CHEST & MEDICAL CLINIC PTE LTD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #12-01, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
NAAMAN SKIN & LASER CENTRE,"NOVENA MEDICAL CENTER SQUARE 2 10 SINARAN DRIVE, #10-16, NOVENA MEDICAL CENTER SQUARE 2 Singapore 307506",307506
NAIR CARDIAC & MEDICAL CENTRE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #16-08, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
NAIR CARDIAC MEDICAL SPECIALIST CENTRE,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #07-30, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563
NAM FUNG DENTAL SURGERY,702 GEYLANG ROAD Singapore 389618,389618
NAM SANG DENTAL SURGERY PTE LTD,"BEAUTY WORLD CENTRE 144 UPPER BUKIT TIMAH ROAD, #01-20, BEAUTY WORLD CENTRE Singapore 588177",588177
NAM SENG CLINIC PTE. LTD.,"BEAUTY WORLD CENTRE 144 UPPER BUKIT TIMAH ROAD, #01-22, BEAUTY WORLD CENTRE Singapore 588177",588177
NANYANG CENTRE CLINIC,"959 JURONG WEST ST 92, #01-162, Singapore 640959",640959
NANYANG DENTAL CLINIC,"131 JLN BUKIT MERAH, #01-1571, Singapore 160131",160131
NATIONAL CANCER CENTRE SINGAPORE,11 HOSPITAL CRESCENT Singapore 169610,169610
NATIONAL CLINIC,"352 CLEMENTI AVE 2, #01-119, Singapore 120352",120352
NATIONAL DENTAL CENTRE SINGAPORE,5 SECOND HOSPITAL AVENUE Singapore 168938,168938
NATIONAL HEALTHCARE GROUP POLYCLINICS (ANG MO KIO),Ang Mo Kio Polyclinic 21 ANG MO KIO CENTRAL 2 Ang Mo Kio Polyclinic Singapore 569666,569666
NATIONAL HEALTHCARE GROUP POLYCLINICS (GEYLANG),21 GEYLANG EAST CENTRAL Singapore 389707,389707
NATIONAL HEALTHCARE GROUP POLYCLINICS (HOUGANG),89 HOUGANG AVE 4 Singapore 538829,538829
NATIONAL HEALTHCARE GROUP POLYCLINICS (TOA PAYOH),2003 TOA PAYOH LOR 8 Singapore 319260,319260
NATIONAL HEALTHCARE GROUP POLYCLINICS (WOODLANDS),Woodlands Polyclinic 10 WOODLANDS ST 31 Woodlands Polyclinic Singapore 738579,738579
NATIONAL HEALTHCARE GROUP POLYCLINICS (YISHUN),"YISHUN POLYCLINIC 2 YISHUN AVENUE 9, #01-01, YISHUN POLYCLINIC Singapore 768898",768898
NATIONAL NEUROSCIENCE INSTITUTE,11 Jalan Tan Tock Seng Singapore 308433,308433
NATIONAL SKIN CENTRE,1 MANDALAY ROAD Singapore 308205,308205
NATIONAL TRADES UNION CONGRESS (NTUC) SINGAPORE POOLS NKF DIALYSIS CENTRE,"935 TAMPINES ST 91, #01-333, Singapore 520935",520935
NATIONAL UNIVERSITY POLYCLINICS ? BUKIT BATOK,50 BUKIT BATOK WEST AVENUE 3 Singapore 659164,659164
NATIONAL UNIVERSITY POLYCLINICS ? CHOA CHU KANG,2 TECK WHYE CRESCENT Singapore 688846,688846
NATIONAL UNIVERSITY POLYCLINICS ? CLEMENTI,"451 CLEMENTI AVENUE 3, #02-307, Singapore 120451",120451
NATIONAL UNIVERSITY POLYCLINICS ? JURONG,190 JURONG EAST AVENUE 1 Singapore 609788,609788
NATIONAL UNIVERSITY POLYCLINICS ? JURONG DENTAL SERVICES,JURONG POLYCLINIC 190 JURONG EAST AVENUE 1 JURONG POLYCLINIC Singapore 609788,609788
NATIONAL UNIVERSITY POLYCLINICS ? PIONEER,26 JURONG WEST STREET 61 Singapore 648201,648201
NATIONAL UNIVERSITY POLYCLINICS ? QUEENSTOWN,580 STIRLING ROAD Singapore 148958,148958
NCCS CLINIC F @ NHCS,"NATIONAL HEART CENTRE SINGAPORE PTE LTD 5 HOSPITAL DRIVE, #02-HAU-01, NATIONAL HEART CENTRE SINGAPORE PTE LTD Singapore 169609",169609
NCCS ONCOLOGY @ SKH,"Sengkang General Hospital Medical Centre 110 SENGKANG EAST WAY, #05-00, Sengkang General Hospital Medical Centre Singapore 544886",544886
NCCS ONCOLOGY CLINIC @ CGH,"CHANGI GENERAL HOSPITAL 2 SIMEI STREET 3, #L1-01, CHANGI GENERAL HOSPITAL Singapore 529889",529889
NCS MEDICAL CLINIC,"NCS HUB 5 ANG MO KIO STREET 62, BLK A, #01-10, NCS HUB Singapore 569141",569141
NEE SOON CLINIC,"KHATIB VALE 779 YISHUN AVENUE 2, #01-1547, KHATIB VALE Singapore 760779",760779
NEECARE MEDICAL CENTRE,"371 BUKIT BATOK STREET 31, #01-320, Singapore 650371",650371
NEI NEUROLOGY CLINIC PTE LTD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #11-04, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
NEIGHBOURHOOD CLINIC,"284 BISHAN ST 22, #01-207, Singapore 570284",570284
NEIGHBOURHOOD DENTAL SURGERY,"280 BT BATOK EAST AVE 3, #01-331, Singapore 650280",650280
NEIGHBOURHOOD MEDICAL CLINIC,"683 HOUGANG AVE 8, #01-901, Singapore 530683",530683
NEO CLINIC & SURGERY,"257 BANGKIT ROAD, #01-45, Singapore 670257",670257
NEO MEDICAL CENTRE,"120 POTONG PASIR AVE 1, #01-818, Singapore 350120",350120
NEO SMILES DENTAL STUDIO,"214 BEDOK NORTH STREET 1, #01-153, Singapore 460214",460214
NEO SMILES DENTAL STUDIO KOVAN,"210 HOUGANG STREET 21, #01-273, Singapore 530210",530210
NEOH & ONG MEDICAL CLINIC,"2A EUNOS CRESCENT, #01-2447, Singapore 401002",401002
NEPTUNE DENTAL GROUP,"42 CHAI CHEE ST, #01-64, Singapore 461042",461042
NEPTUNE DENTAL GROUP - CLEMENTI,"320 CLEMENTI AVE 4, #01-25, Singapore 120320",120320
NEPTUNE DENTAL GROUP - TAMPINES,"357 TAMPINES ST 33, #01-610, Singapore 520357",520357
NEPTUNE HEALTHCARE MEDICAL & SURGERY,"328 TAMPINES STREET 32, #01-362, Singapore 520328",520328
NEU AGE CLINIC,13 BUKIT PASOH ROAD Singapore 089827,089827
NEUA DENTAL,"ALEXANDRA CENTRAL 321 ALEXANDRA ROAD, #02-17, ALEXANDRA CENTRAL Singapore 159971",159971
NEUGEN DENTAL,"631 BEDOK RESERVOIR ROAD, #01-978, Singapore 470631",470631
NEUGLOW THE AESTHETICS DOCTORS,"THE CENTREPOINT 176 ORCHARD ROAD, #06-12, THE CENTREPOINT Singapore 238843",238843
NEURO ASIA CARE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #11-14/15, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510
